datetime,demand_mw,actual_risk_label,predicted_risk_label,risk_score
2017-12-31 16:00:00,40604.0,High,High,50.8
2017-12-31 17:00:00,42013.0,High,High,59.88
2017-12-31 18:00:00,44605.0,High,High,82.14
2017-12-31 19:00:00,44650.0,High,High,76.55
2017-12-31 20:00:00,43948.0,High,High,81.77
2017-12-31 21:00:00,43092.0,High,High,79.75
2017-12-31 22:00:00,42090.0,High,High,68.21
2017-12-31 23:00:00,40972.0,High,Medium,43.97
2018-01-01 00:00:00,39928.0,High,Medium,21.0
2018-01-01 01:00:00,38925.0,Medium,Medium,15.79
2018-01-01 02:00:00,38298.0,Medium,Medium,9.86
2018-01-01 03:00:00,37808.0,Medium,Medium,7.63
2018-01-01 04:00:00,37742.0,Medium,Medium,10.68
2018-01-01 05:00:00,38049.0,Medium,Medium,11.18
2018-01-01 06:00:00,38821.0,Medium,Medium,16.63
2018-01-01 07:00:00,39762.0,Medium,Medium,30.76
2018-01-01 08:00:00,40154.0,High,High,58.83
2018-01-01 09:00:00,40309.0,High,High,69.29
2018-01-01 10:00:00,39884.0,High,High,70.27
2018-01-01 11:00:00,39544.0,Medium,High,51.11
2018-01-01 12:00:00,39270.0,Medium,Medium,45.66
2018-01-01 13:00:00,38987.0,Medium,Medium,41.9
2018-01-01 14:00:00,38726.0,Medium,Medium,24.33
2018-01-01 15:00:00,38737.0,Medium,Medium,26.71
2018-01-01 16:00:00,39337.0,Medium,Medium,29.42
2018-01-01 17:00:00,41213.0,High,High,66.58
2018-01-01 18:00:00,44147.0,High,High,85.78
2018-01-01 19:00:00,44343.0,High,High,86.3
2018-01-01 20:00:00,44284.0,High,High,86.68
2018-01-01 21:00:00,43751.0,High,High,86.61
2018-01-01 22:00:00,42402.0,High,High,84.44
2018-01-01 23:00:00,40164.0,High,High,64.41
2018-01-02 00:00:00,38608.0,Medium,Medium,21.05
2018-01-02 01:00:00,37679.0,Medium,Medium,7.01
2018-01-02 02:00:00,37160.0,Medium,Medium,7.15
2018-01-02 03:00:00,37063.0,Medium,Medium,8.44
2018-01-02 04:00:00,37401.0,Medium,Medium,10.24
2018-01-02 05:00:00,38255.0,Medium,Medium,12.7
2018-01-02 06:00:00,40408.0,High,Medium,22.3
2018-01-02 07:00:00,43508.0,High,High,62.75
2018-01-02 08:00:00,45012.0,High,High,85.43
2018-01-02 09:00:00,44491.0,High,High,87.17
2018-01-02 10:00:00,43736.0,High,High,85.74
2018-01-02 11:00:00,42747.0,High,High,84.64
2018-01-02 12:00:00,41745.0,High,High,79.94
2018-01-02 13:00:00,40849.0,High,High,77.06
2018-01-02 14:00:00,40240.0,High,High,65.48
2018-01-02 15:00:00,39817.0,High,High,63.3
2018-01-02 16:00:00,40291.0,High,High,53.59
2018-01-02 17:00:00,42219.0,High,High,79.8
2018-01-02 18:00:00,45537.0,High,High,92.01
2018-01-02 19:00:00,46050.0,High,High,86.74
2018-01-02 20:00:00,45787.0,High,High,91.19
2018-01-02 21:00:00,45209.0,High,High,89.79
2018-01-02 22:00:00,43663.0,High,High,87.88
2018-01-02 23:00:00,41581.0,High,High,75.06
2018-01-03 00:00:00,39451.0,Medium,Medium,35.49
2018-01-03 01:00:00,38011.0,Medium,Medium,15.82
2018-01-03 02:00:00,37534.0,Medium,Medium,9.72
2018-01-03 03:00:00,37485.0,Medium,Medium,8.33
2018-01-03 04:00:00,37864.0,Medium,Medium,10.6
2018-01-03 05:00:00,38960.0,Medium,Medium,15.05
2018-01-03 06:00:00,41303.0,High,Medium,37.17
2018-01-03 07:00:00,44802.0,High,High,81.02
2018-01-03 08:00:00,46432.0,High,High,90.45
2018-01-03 09:00:00,45542.0,High,High,91.55
2018-01-03 10:00:00,43472.0,High,High,91.66
2018-01-03 11:00:00,41762.0,High,High,89.11
2018-01-03 12:00:00,40644.0,High,High,88.23
2018-01-03 13:00:00,39561.0,Medium,High,66.56
2018-01-03 14:00:00,38709.0,Medium,Medium,37.18
2018-01-03 15:00:00,38092.0,Medium,Medium,25.96
2018-01-03 16:00:00,38594.0,Medium,Medium,32.39
2018-01-03 17:00:00,40576.0,High,Medium,43.03
2018-01-03 18:00:00,43373.0,High,High,86.27
2018-01-03 19:00:00,43683.0,High,High,86.88
2018-01-03 20:00:00,43308.0,High,High,89.03
2018-01-03 21:00:00,42440.0,High,High,88.11
2018-01-03 22:00:00,40661.0,High,High,82.34
2018-01-03 23:00:00,38207.0,Medium,Medium,38.81
2018-01-04 00:00:00,36088.0,Medium,Medium,17.06
2018-01-04 01:00:00,34494.0,Medium,Medium,10.51
2018-01-04 02:00:00,33875.0,Low,Low,8.44
2018-01-04 03:00:00,33689.0,Low,Low,8.11
2018-01-04 04:00:00,34014.0,Low,Medium,8.46
2018-01-04 05:00:00,34950.0,Medium,Medium,12.16
2018-01-04 06:00:00,36900.0,Medium,Medium,20.78
2018-01-04 07:00:00,39460.0,Medium,Medium,40.14
2018-01-04 08:00:00,41243.0,High,High,78.84
2018-01-04 09:00:00,42221.0,High,High,87.74
2018-01-04 10:00:00,43053.0,High,High,88.49
2018-01-04 11:00:00,43789.0,High,High,89.67
2018-01-04 12:00:00,44047.0,High,High,87.29
2018-01-04 13:00:00,43714.0,High,High,90.16
2018-01-04 14:00:00,43595.0,High,High,87.26
2018-01-04 15:00:00,43123.0,High,High,85.76
2018-01-04 16:00:00,42912.0,High,High,85.39
2018-01-04 17:00:00,43831.0,High,High,86.39
2018-01-04 18:00:00,46456.0,High,High,89.6
2018-01-04 19:00:00,46484.0,High,High,89.46
2018-01-04 20:00:00,45896.0,High,High,88.53
2018-01-04 21:00:00,45377.0,High,High,88.21
2018-01-04 22:00:00,44092.0,High,High,86.38
2018-01-04 23:00:00,42257.0,High,High,72.33
2018-01-05 00:00:00,40624.0,High,Medium,42.12
2018-01-05 01:00:00,39667.0,Medium,Medium,26.77
2018-01-05 02:00:00,39270.0,Medium,Medium,15.36
2018-01-05 03:00:00,39249.0,Medium,Medium,15.84
2018-01-05 04:00:00,39548.0,Medium,Medium,22.11
2018-01-05 05:00:00,40385.0,High,Medium,27.89
2018-01-05 06:00:00,42160.0,High,High,52.35
2018-01-05 07:00:00,44660.0,High,High,78.17
2018-01-05 08:00:00,46307.0,High,High,85.66
2018-01-05 09:00:00,46537.0,High,High,87.57
2018-01-05 10:00:00,46010.0,High,High,88.76
2018-01-05 11:00:00,45360.0,High,High,91.01
2018-01-05 12:00:00,44687.0,High,High,91.34
2018-01-05 13:00:00,44097.0,High,High,91.76
2018-01-05 14:00:00,43615.0,High,High,90.4
2018-01-05 15:00:00,43368.0,High,High,90.4
2018-01-05 16:00:00,43930.0,High,High,89.94
2018-01-05 17:00:00,45917.0,High,High,91.0
2018-01-05 18:00:00,48945.0,High,High,89.22
2018-01-05 19:00:00,49021.0,High,High,88.53
2018-01-05 20:00:00,48445.0,High,High,89.15
2018-01-05 21:00:00,47788.0,High,High,89.26
2018-01-05 22:00:00,46496.0,High,High,88.86
2018-01-05 23:00:00,44661.0,High,High,89.16
2018-01-06 00:00:00,42779.0,High,High,62.03
2018-01-06 01:00:00,41535.0,High,Medium,42.78
2018-01-06 02:00:00,40834.0,High,Medium,24.47
2018-01-06 03:00:00,40540.0,High,Medium,22.59
2018-01-06 04:00:00,40534.0,High,Medium,25.19
2018-01-06 05:00:00,40909.0,High,Medium,34.64
2018-01-06 06:00:00,41765.0,High,High,56.28
2018-01-06 07:00:00,43089.0,High,High,77.35
2018-01-06 08:00:00,44231.0,High,High,89.61
2018-01-06 09:00:00,44657.0,High,High,91.05
2018-01-06 10:00:00,44457.0,High,High,90.35
2018-01-06 11:00:00,43912.0,High,High,90.14
2018-01-06 12:00:00,43298.0,High,High,89.67
2018-01-06 13:00:00,42589.0,High,High,89.68
2018-01-06 14:00:00,42103.0,High,High,88.73
2018-01-06 15:00:00,41940.0,High,High,87.13
2018-01-06 16:00:00,42542.0,High,High,86.51
2018-01-06 17:00:00,44516.0,High,High,86.93
2018-01-06 18:00:00,47372.0,High,High,88.7
2018-01-06 19:00:00,47714.0,High,High,89.53
2018-01-06 20:00:00,47287.0,High,High,88.59
2018-01-06 21:00:00,46860.0,High,High,89.65
2018-01-06 22:00:00,45795.0,High,High,91.24
2018-01-06 23:00:00,44320.0,High,High,86.83
2018-01-07 00:00:00,42777.0,High,High,69.21
2018-01-07 01:00:00,41612.0,High,High,60.65
2018-01-07 02:00:00,40902.0,High,Medium,43.01
2018-01-07 03:00:00,40664.0,High,Medium,40.33
2018-01-07 04:00:00,40720.0,High,Medium,40.76
2018-01-07 05:00:00,41035.0,High,Medium,47.41
2018-01-07 06:00:00,41834.0,High,High,67.65
2018-01-07 07:00:00,42860.0,High,High,81.3
2018-01-07 08:00:00,43844.0,High,High,90.14
2018-01-07 09:00:00,44011.0,High,High,91.61
2018-01-07 10:00:00,43108.0,High,High,91.76
2018-01-07 11:00:00,42073.0,High,High,90.51
2018-01-07 12:00:00,41093.0,High,High,89.13
2018-01-07 13:00:00,40208.0,High,High,78.19
2018-01-07 14:00:00,39512.0,Medium,High,63.29
2018-01-07 15:00:00,39432.0,Medium,Medium,46.45
2018-01-07 16:00:00,40224.0,High,High,51.78
2018-01-07 17:00:00,42185.0,High,High,78.8
2018-01-07 18:00:00,45080.0,High,High,90.8
2018-01-07 19:00:00,45461.0,High,High,86.95
2018-01-07 20:00:00,45034.0,High,High,91.77
2018-01-07 21:00:00,44434.0,High,High,90.05
2018-01-07 22:00:00,42933.0,High,High,88.63
2018-01-07 23:00:00,40797.0,High,High,75.0
2018-01-08 00:00:00,38911.0,Medium,Medium,47.59
2018-01-08 01:00:00,37750.0,Medium,Medium,24.02
2018-01-08 02:00:00,36931.0,Medium,Medium,22.4
2018-01-08 03:00:00,36735.0,Medium,Medium,21.2
2018-01-08 04:00:00,36815.0,Medium,Medium,21.62
2018-01-08 05:00:00,37520.0,Medium,Medium,26.57
2018-01-08 06:00:00,39490.0,Medium,Medium,34.4
2018-01-08 07:00:00,42657.0,High,High,65.8
2018-01-08 08:00:00,44098.0,High,High,90.0
2018-01-08 09:00:00,43482.0,High,High,89.39
2018-01-08 10:00:00,42715.0,High,High,91.36
2018-01-08 11:00:00,41781.0,High,High,87.98
2018-01-08 12:00:00,41002.0,High,High,82.53
2018-01-08 13:00:00,40429.0,High,High,75.17
2018-01-08 14:00:00,40210.0,High,High,71.07
2018-01-08 15:00:00,40200.0,High,High,74.43
2018-01-08 16:00:00,40385.0,High,High,72.93
2018-01-08 17:00:00,41525.0,High,High,83.76
2018-01-08 18:00:00,43487.0,High,High,90.25
2018-01-08 19:00:00,43078.0,High,High,85.66
2018-01-08 20:00:00,42112.0,High,High,89.26
2018-01-08 21:00:00,40797.0,High,High,84.84
2018-01-08 22:00:00,38819.0,Medium,Medium,43.13
2018-01-08 23:00:00,36287.0,Medium,Medium,19.15
2018-01-09 00:00:00,34077.0,Low,Medium,14.16
2018-01-09 01:00:00,32542.0,Low,Low,10.27
2018-01-09 02:00:00,31723.0,Low,Low,6.66
2018-01-09 03:00:00,31519.0,Low,Low,4.93
2018-01-09 04:00:00,31773.0,Low,Low,4.49
2018-01-09 05:00:00,32658.0,Low,Low,4.47
2018-01-09 06:00:00,34755.0,Medium,Medium,7.14
2018-01-09 07:00:00,37838.0,Medium,Medium,21.39
2018-01-09 08:00:00,39453.0,Medium,High,50.56
2018-01-09 09:00:00,39082.0,Medium,High,73.47
2018-01-09 10:00:00,37433.0,Medium,High,51.93
2018-01-09 11:00:00,36088.0,Medium,Medium,29.72
2018-01-09 12:00:00,35048.0,Medium,Medium,21.41
2018-01-09 13:00:00,34261.0,Low,Medium,15.8
2018-01-09 14:00:00,33700.0,Low,Medium,14.3
2018-01-09 15:00:00,33336.0,Low,Medium,12.17
2018-01-09 16:00:00,33653.0,Low,Medium,10.05
2018-01-09 17:00:00,35024.0,Medium,Medium,10.37
2018-01-09 18:00:00,37868.0,Medium,Medium,12.56
2018-01-09 19:00:00,38506.0,Medium,Medium,21.08
2018-01-09 20:00:00,38422.0,Medium,Medium,21.63
2018-01-09 21:00:00,37926.0,Medium,Medium,15.75
2018-01-09 22:00:00,36713.0,Medium,Medium,7.24
2018-01-09 23:00:00,34699.0,Medium,Medium,3.53
2018-01-10 00:00:00,32948.0,Low,Low,5.45
2018-01-10 01:00:00,31748.0,Low,Low,3.39
2018-01-10 02:00:00,31277.0,Low,Low,0.47
2018-01-10 03:00:00,31229.0,Low,Low,0.44
2018-01-10 04:00:00,31481.0,Low,Low,0.47
2018-01-10 05:00:00,32374.0,Low,Low,1.03
2018-01-10 06:00:00,34680.0,Medium,Medium,0.28
2018-01-10 07:00:00,38257.0,Medium,Medium,4.64
2018-01-10 08:00:00,39887.0,High,Medium,44.55
2018-01-10 09:00:00,39115.0,Medium,High,52.81
2018-01-10 10:00:00,37469.0,Medium,Medium,31.92
2018-01-10 11:00:00,36121.0,Medium,Medium,13.03
2018-01-10 12:00:00,35186.0,Medium,Medium,9.52
2018-01-10 13:00:00,34554.0,Medium,Medium,9.92
2018-01-10 14:00:00,34346.0,Medium,Medium,7.89
2018-01-10 15:00:00,34436.0,Medium,Medium,7.44
2018-01-10 16:00:00,34871.0,Medium,Medium,6.78
2018-01-10 17:00:00,36115.0,Medium,Medium,6.19
2018-01-10 18:00:00,38266.0,Medium,Medium,7.7
2018-01-10 19:00:00,38330.0,Medium,Medium,13.9
2018-01-10 20:00:00,37819.0,Medium,Medium,10.24
2018-01-10 21:00:00,36877.0,Medium,Medium,6.2
2018-01-10 22:00:00,35196.0,Medium,Medium,3.55
2018-01-10 23:00:00,32791.0,Low,Medium,3.08
2018-01-11 00:00:00,30501.0,Low,Low,1.83
2018-01-11 01:00:00,29017.0,Low,Low,0.04
2018-01-11 02:00:00,28187.0,Low,Low,0.02
2018-01-11 03:00:00,27795.0,Low,Low,0.02
2018-01-11 04:00:00,27793.0,Low,Low,0.02
2018-01-11 05:00:00,28512.0,Low,Low,0.03
2018-01-11 06:00:00,30470.0,Low,Low,0.05
2018-01-11 07:00:00,33645.0,Low,Low,0.32
2018-01-11 08:00:00,35235.0,Medium,Medium,2.26
2018-01-11 09:00:00,34868.0,Medium,Medium,3.64
2018-01-11 10:00:00,34204.0,Low,Medium,5.2
2018-01-11 11:00:00,33362.0,Low,Medium,4.89
2018-01-11 12:00:00,32728.0,Low,Medium,3.25
2018-01-11 13:00:00,31971.0,Low,Medium,2.78
2018-01-11 14:00:00,31512.0,Low,Low,1.81
2018-01-11 15:00:00,31207.0,Low,Low,1.8
2018-01-11 16:00:00,31242.0,Low,Low,0.68
2018-01-11 17:00:00,32224.0,Low,Low,0.69
2018-01-11 18:00:00,34429.0,Medium,Low,0.83
2018-01-11 19:00:00,34537.0,Medium,Medium,1.68
2018-01-11 20:00:00,34045.0,Low,Medium,1.39
2018-01-11 21:00:00,33204.0,Low,Medium,1.86
2018-01-11 22:00:00,31601.0,Low,Low,1.82
2018-01-11 23:00:00,29356.0,Low,Low,0.63
2018-01-12 00:00:00,27256.0,Low,Low,0.36
2018-01-12 01:00:00,25663.0,Low,Low,0.0
2018-01-12 02:00:00,24661.0,Low,Low,0.0
2018-01-12 03:00:00,24174.0,Low,Low,0.0
2018-01-12 04:00:00,24094.0,Low,Low,0.0
2018-01-12 05:00:00,24465.0,Low,Low,0.0
2018-01-12 06:00:00,26088.0,Low,Low,0.0
2018-01-12 07:00:00,29162.0,Low,Low,0.0
2018-01-12 08:00:00,31037.0,Low,Low,0.11
2018-01-12 09:00:00,31251.0,Low,Low,0.11
2018-01-12 10:00:00,31396.0,Low,Low,0.12
2018-01-12 11:00:00,31684.0,Low,Low,0.05
2018-01-12 12:00:00,31657.0,Low,Low,0.08
2018-01-12 13:00:00,31388.0,Low,Low,0.01
2018-01-12 14:00:00,31114.0,Low,Low,0.02
2018-01-12 15:00:00,30765.0,Low,Low,0.02
2018-01-12 16:00:00,30563.0,Low,Low,0.0
2018-01-12 17:00:00,31364.0,Low,Low,0.0
2018-01-12 18:00:00,32599.0,Low,Low,0.0
2018-01-12 19:00:00,32187.0,Low,Low,0.12
2018-01-12 20:00:00,31384.0,Low,Low,0.54
2018-01-12 21:00:00,30396.0,Low,Low,0.1
2018-01-12 22:00:00,29162.0,Low,Low,0.04
2018-01-12 23:00:00,27555.0,Low,Low,0.0
2018-01-13 00:00:00,25757.0,Low,Low,0.0
2018-01-13 01:00:00,24287.0,Low,Low,0.0
2018-01-13 02:00:00,23486.0,Low,Low,0.0
2018-01-13 03:00:00,23011.0,Low,Low,0.0
2018-01-13 04:00:00,22909.0,Low,Low,0.0
2018-01-13 05:00:00,23219.0,Low,Low,0.0
2018-01-13 06:00:00,24194.0,Low,Low,0.0
2018-01-13 07:00:00,25983.0,Low,Low,0.0
2018-01-13 08:00:00,28120.0,Low,Low,0.0
2018-01-13 09:00:00,30236.0,Low,Low,0.0
2018-01-13 10:00:00,31832.0,Low,Low,0.0
2018-01-13 11:00:00,32378.0,Low,Low,0.0
2018-01-13 12:00:00,32213.0,Low,Low,0.0
2018-01-13 13:00:00,31797.0,Low,Low,0.0
2018-01-13 14:00:00,31539.0,Low,Low,0.0
2018-01-13 15:00:00,31612.0,Low,Low,0.01
2018-01-13 16:00:00,32436.0,Low,Low,0.0
2018-01-13 17:00:00,34347.0,Medium,Low,0.47
2018-01-13 18:00:00,36839.0,Medium,Medium,0.54
2018-01-13 19:00:00,37773.0,Medium,Medium,1.67
2018-01-13 20:00:00,37651.0,Medium,Medium,4.78
2018-01-13 21:00:00,37814.0,Medium,Medium,6.76
2018-01-13 22:00:00,37173.0,Medium,Medium,5.68
2018-01-13 23:00:00,36178.0,Medium,Medium,4.72
2018-01-14 00:00:00,34999.0,Medium,Low,2.12
2018-01-14 01:00:00,34052.0,Low,Low,1.69
2018-01-14 02:00:00,33677.0,Low,Low,0.1
2018-01-14 03:00:00,33514.0,Low,Low,0.04
2018-01-14 04:00:00,33779.0,Low,Low,0.22
2018-01-14 05:00:00,34261.0,Low,Low,0.33
2018-01-14 06:00:00,35154.0,Medium,Low,1.08
2018-01-14 07:00:00,36506.0,Medium,Medium,2.76
2018-01-14 08:00:00,37509.0,Medium,Medium,4.89
2018-01-14 09:00:00,38157.0,Medium,Medium,10.11
2018-01-14 10:00:00,37769.0,Medium,Medium,15.83
2018-01-14 11:00:00,37041.0,Medium,Medium,8.21
2018-01-14 12:00:00,36218.0,Medium,Medium,7.9
2018-01-14 13:00:00,35524.0,Medium,Medium,6.55
2018-01-14 14:00:00,34919.0,Medium,Medium,5.43
2018-01-14 15:00:00,34772.0,Medium,Medium,4.98
2018-01-14 16:00:00,35327.0,Medium,Medium,5.74
2018-01-14 17:00:00,37183.0,Medium,Medium,5.4
2018-01-14 18:00:00,40314.0,High,Medium,9.06
2018-01-14 19:00:00,41045.0,High,High,55.2
2018-01-14 20:00:00,40864.0,High,High,65.26
2018-01-14 21:00:00,40534.0,High,High,54.71
2018-01-14 22:00:00,39634.0,Medium,Medium,31.76
2018-01-14 23:00:00,38126.0,Medium,Medium,10.88
2018-01-15 00:00:00,36672.0,Medium,Medium,11.34
2018-01-15 01:00:00,35725.0,Medium,Medium,6.81
2018-01-15 02:00:00,35288.0,Medium,Medium,6.0
2018-01-15 03:00:00,35242.0,Medium,Medium,5.78
2018-01-15 04:00:00,35464.0,Medium,Medium,7.74
2018-01-15 05:00:00,36286.0,Medium,Medium,6.99
2018-01-15 06:00:00,38086.0,Medium,Medium,9.61
2018-01-15 07:00:00,40321.0,High,Medium,35.68
2018-01-15 08:00:00,41806.0,High,High,71.28
2018-01-15 09:00:00,42175.0,High,High,85.61
2018-01-15 10:00:00,42039.0,High,High,84.31
2018-01-15 11:00:00,41519.0,High,High,83.7
2018-01-15 12:00:00,40997.0,High,High,78.64
2018-01-15 13:00:00,40388.0,High,High,64.13
2018-01-15 14:00:00,39833.0,High,High,49.98
2018-01-15 15:00:00,39223.0,Medium,Medium,37.56
2018-01-15 16:00:00,39197.0,Medium,Medium,29.43
2018-01-15 17:00:00,40239.0,High,Medium,30.13
2018-01-15 18:00:00,42219.0,High,High,63.67
2018-01-15 19:00:00,42249.0,High,High,88.41
2018-01-15 20:00:00,41567.0,High,High,87.44
2018-01-15 21:00:00,40555.0,High,High,80.46
2018-01-15 22:00:00,38773.0,Medium,Medium,33.16
2018-01-15 23:00:00,36323.0,Medium,Medium,8.83
2018-01-16 00:00:00,34227.0,Low,Medium,3.88
2018-01-16 01:00:00,32737.0,Low,Low,2.17
2018-01-16 02:00:00,32110.0,Low,Low,1.94
2018-01-16 03:00:00,31779.0,Low,Low,1.02
2018-01-16 04:00:00,31885.0,Low,Low,0.55
2018-01-16 05:00:00,32736.0,Low,Low,0.59
2018-01-16 06:00:00,34782.0,Medium,Medium,3.15
2018-01-16 07:00:00,38028.0,Medium,Medium,14.55
2018-01-16 08:00:00,39711.0,Medium,High,51.4
2018-01-16 09:00:00,39529.0,Medium,High,66.06
2018-01-16 10:00:00,38906.0,Medium,Medium,48.78
2018-01-16 11:00:00,37992.0,Medium,Medium,35.91
2018-01-16 12:00:00,37006.0,Medium,Medium,28.34
2018-01-16 13:00:00,36087.0,Medium,Medium,15.56
2018-01-16 14:00:00,35621.0,Medium,Medium,10.42
2018-01-16 15:00:00,35476.0,Medium,Medium,6.59
2018-01-16 16:00:00,35734.0,Medium,Medium,6.02
