datetime,demand_mw,hour,day_of_week,month,year,day_of_year,is_weekend,is_business_hour,lag_1h,lag_2h,lag_24h,lag_48h,lag_168h,rolling_mean_6h,rolling_mean_24h,rolling_mean_168h
2017-08-14 10:00:00,33721.0,10,0,8,2017,226,0,1,31958.0,30008.0,29522.0,31021.0,32702.0,27492.333333333332,32097.125,32314.464285714286
2017-08-14 11:00:00,35330.0,11,0,8,2017,226,0,1,33721.0,31958.0,31406.0,32520.0,33688.0,29057.0,32272.083333333332,32320.529761904763
2017-08-14 12:00:00,36587.0,12,0,8,2017,226,0,1,35330.0,33721.0,32989.0,33588.0,34110.0,30839.166666666668,32435.583333333332,32330.303571428572
2017-08-14 13:00:00,37572.0,13,0,8,2017,226,0,1,36587.0,35330.0,34399.0,34468.0,34287.0,32592.166666666668,32585.5,32345.04761904762
2017-08-14 14:00:00,38498.0,14,0,8,2017,226,0,1,37572.0,36587.0,35695.0,35307.0,34277.0,34196.0,32717.708333333332,32364.60119047619
2017-08-14 15:00:00,38937.0,15,0,8,2017,226,0,1,38498.0,37572.0,36769.0,36309.0,34066.0,35611.0,32834.5,32389.72619047619
2017-08-14 16:00:00,39043.0,16,0,8,2017,226,0,1,38937.0,38498.0,37802.0,37139.0,33781.0,36774.166666666664,32924.833333333336,32418.720238095237
2017-08-14 17:00:00,39035.0,17,0,8,2017,226,0,1,39043.0,38937.0,38842.0,37641.0,33612.0,37661.166666666664,32976.541666666664,32450.041666666668
2017-08-14 18:00:00,38938.0,18,0,8,2017,226,0,1,39035.0,39043.0,39438.0,37803.0,33796.0,38278.666666666664,32984.583333333336,32482.321428571428
2017-08-14 19:00:00,38220.0,19,0,8,2017,226,0,0,38938.0,39035.0,38970.0,37204.0,33489.0,38670.5,32963.75,32512.928571428572
2017-08-14 20:00:00,37677.0,20,0,8,2017,226,0,0,38220.0,38938.0,37482.0,36426.0,33189.0,38778.5,32932.5,32541.089285714286
2017-08-14 21:00:00,37800.0,21,0,8,2017,226,0,0,37677.0,38220.0,36866.0,36014.0,33325.0,38641.666666666664,32940.625,32567.803571428572
2017-08-14 22:00:00,36386.0,22,0,8,2017,226,0,0,37800.0,37677.0,35168.0,34924.0,32288.0,38452.166666666664,32979.541666666664,32594.440476190477
2017-08-14 23:00:00,33648.0,23,0,8,2017,226,0,0,36386.0,37800.0,32547.0,33004.0,30077.0,38009.333333333336,33030.291666666664,32618.833333333332
2017-08-15 00:00:00,30914.0,0,1,8,2017,227,0,0,33648.0,36386.0,29713.0,30819.0,27915.0,37111.5,33076.166666666664,32640.089285714286
2017-08-15 01:00:00,28755.0,1,1,8,2017,227,0,0,30914.0,33648.0,27316.0,28756.0,25969.0,35774.166666666664,33126.208333333336,32657.940476190477
2017-08-15 02:00:00,27275.0,2,1,8,2017,227,0,0,28755.0,30914.0,25701.0,27254.0,24786.0,34196.666666666664,33186.166666666664,32674.52380952381
2017-08-15 03:00:00,26414.0,3,1,8,2017,227,0,0,27275.0,28755.0,24752.0,26042.0,24088.0,32463.0,33251.75,32689.339285714286
2017-08-15 04:00:00,25936.0,4,1,8,2017,227,0,0,26414.0,27275.0,24333.0,25240.0,23845.0,30565.333333333332,33321.0,32703.184523809523
2017-08-15 05:00:00,26221.0,5,1,8,2017,227,0,0,25936.0,26414.0,24637.0,24693.0,24213.0,28823.666666666668,33387.791666666664,32715.630952380954
2017-08-15 06:00:00,27753.0,6,1,8,2017,227,0,0,26221.0,25936.0,26069.0,24597.0,25666.0,27585.833333333332,33453.791666666664,32727.583333333332
2017-08-15 07:00:00,30078.0,7,1,8,2017,227,0,0,27753.0,26221.0,27949.0,24445.0,27826.0,27059.0,33523.958333333336,32740.005952380954
2017-08-15 08:00:00,32039.0,8,1,8,2017,227,0,1,30078.0,27753.0,30008.0,25439.0,29645.0,27279.5,33612.666666666664,32753.410714285714
2017-08-15 09:00:00,33685.0,9,1,8,2017,227,0,1,32039.0,30078.0,31958.0,27481.0,31080.0,28073.5,33697.291666666664,32767.660714285714
2017-08-15 10:00:00,34957.0,10,1,8,2017,227,0,1,33685.0,32039.0,33721.0,29522.0,32076.0,29285.333333333332,33769.25,32783.166666666664
2017-08-15 11:00:00,36158.0,11,1,8,2017,227,0,1,34957.0,33685.0,35330.0,31406.0,33040.0,30788.833333333332,33820.75,32800.31547619047
2017-08-15 12:00:00,36996.0,12,1,8,2017,227,0,1,36158.0,34957.0,36587.0,32989.0,33699.0,32445.0,33855.25,32818.875
2017-08-15 13:00:00,37385.0,13,1,8,2017,227,0,1,36996.0,36158.0,37572.0,34399.0,34469.0,33985.5,33872.291666666664,32838.5
2017-08-15 14:00:00,37702.0,14,1,8,2017,227,0,1,37385.0,36996.0,38498.0,35695.0,35217.0,35203.333333333336,33864.5,32855.857142857145
2017-08-15 15:00:00,37833.0,15,1,8,2017,227,0,1,37702.0,37385.0,38937.0,36769.0,35954.0,36147.166666666664,33831.333333333336,32870.64880952381
2017-08-15 16:00:00,37928.0,16,1,8,2017,227,0,1,37833.0,37702.0,39043.0,37802.0,36500.0,36838.5,33785.333333333336,32881.833333333336
2017-08-15 17:00:00,38287.0,17,1,8,2017,227,0,1,37928.0,37833.0,39035.0,38842.0,37292.0,37333.666666666664,33738.875,32890.333333333336
2017-08-15 18:00:00,38625.0,18,1,8,2017,227,0,1,38287.0,37928.0,38938.0,39438.0,38004.0,37688.5,33707.708333333336,32896.255952380954
2017-08-15 19:00:00,38477.0,19,1,8,2017,227,0,0,38625.0,38287.0,38220.0,38970.0,37851.0,37960.0,33694.666666666664,32899.95238095238
2017-08-15 20:00:00,37937.0,20,1,8,2017,227,0,0,38477.0,38625.0,37677.0,37482.0,36515.0,38142.0,33705.375,32903.67857142857
2017-08-15 21:00:00,38089.0,21,1,8,2017,227,0,0,37937.0,38477.0,37800.0,36866.0,35830.0,38181.166666666664,33716.208333333336,32912.142857142855
2017-08-15 22:00:00,36644.0,22,1,8,2017,227,0,0,38089.0,37937.0,36386.0,35168.0,34403.0,38223.833333333336,33728.25,32925.58928571428
2017-08-15 23:00:00,34052.0,23,1,8,2017,227,0,0,36644.0,38089.0,33648.0,32547.0,31611.0,38009.833333333336,33739.0,32938.92857142857
2017-08-16 00:00:00,31175.0,0,2,8,2017,228,0,0,34052.0,36644.0,30914.0,29713.0,28718.0,37304.0,33755.833333333336,32953.458333333336
2017-08-16 01:00:00,28862.0,1,2,8,2017,228,0,0,31175.0,34052.0,28755.0,27316.0,26432.0,36062.333333333336,33766.708333333336,32968.083333333336
2017-08-16 02:00:00,27294.0,2,2,8,2017,228,0,0,28862.0,31175.0,27275.0,25701.0,24898.0,34459.833333333336,33771.166666666664,32982.54761904762
2017-08-16 03:00:00,26314.0,3,2,8,2017,228,0,0,27294.0,28862.0,26414.0,24752.0,23921.0,32686.0,33771.958333333336,32996.80952380953
2017-08-16 04:00:00,25841.0,4,2,8,2017,228,0,0,26314.0,27294.0,25936.0,24333.0,23417.0,30723.5,33767.791666666664,33011.05357142857
2017-08-16 05:00:00,26154.0,5,2,8,2017,228,0,0,25841.0,26314.0,26221.0,24637.0,23582.0,28923.0,33763.833333333336,33025.482142857145
2017-08-16 06:00:00,27607.0,6,2,8,2017,228,0,0,26154.0,25841.0,27753.0,26069.0,24855.0,27606.666666666668,33761.041666666664,33040.791666666664
2017-08-16 07:00:00,29821.0,7,2,8,2017,228,0,0,27607.0,26154.0,30078.0,27949.0,26543.0,27012.0,33754.958333333336,33057.17261904762
2017-08-16 08:00:00,31891.0,8,2,8,2017,228,0,1,29821.0,27607.0,32039.0,30008.0,28625.0,27171.833333333332,33744.25,33076.68452380953
2017-08-16 09:00:00,33766.0,9,2,8,2017,228,0,1,31891.0,29821.0,33685.0,31958.0,30413.0,27938.0,33738.083333333336,33096.125
2017-08-16 10:00:00,35890.0,10,2,8,2017,228,0,1,33766.0,31891.0,34957.0,33721.0,32024.0,29180.0,33741.458333333336,33116.083333333336
2017-08-16 11:00:00,38218.0,11,2,8,2017,228,0,1,35890.0,33766.0,36158.0,35330.0,33697.0,30854.833333333332,33780.333333333336,33139.09523809524
2017-08-16 12:00:00,40417.0,12,2,8,2017,228,0,1,38218.0,35890.0,36996.0,36587.0,35225.0,32865.5,33866.166666666664,33166.005952380954
2017-08-16 13:00:00,42200.0,13,2,8,2017,228,0,1,40417.0,38218.0,37385.0,37572.0,36485.0,35000.5,34008.708333333336,33196.91071428572
2017-08-16 14:00:00,44022.0,14,2,8,2017,228,0,1,42200.0,40417.0,37702.0,38498.0,37894.0,37063.666666666664,34209.333333333336,33230.92857142857
2017-08-16 15:00:00,45226.0,15,2,8,2017,228,0,1,44022.0,42200.0,37833.0,38937.0,39246.0,39085.5,34472.666666666664,33267.40476190476
2017-08-16 16:00:00,46268.0,16,2,8,2017,228,0,1,45226.0,44022.0,37928.0,39043.0,40475.0,40995.5,34780.708333333336,33303.0
2017-08-16 17:00:00,46779.0,17,2,8,2017,228,0,1,46268.0,45226.0,38287.0,39035.0,41473.0,42725.166666666664,35128.208333333336,33337.482142857145
2017-08-16 18:00:00,46849.0,18,2,8,2017,228,0,1,46779.0,46268.0,38625.0,38938.0,42057.0,44152.0,35482.041666666664,33369.06547619047
2017-08-16 19:00:00,45616.0,19,2,8,2017,228,0,0,46849.0,46779.0,38477.0,38220.0,41188.0,45224.0,35824.708333333336,33397.58928571428
2017-08-16 20:00:00,43670.0,20,2,8,2017,228,0,0,45616.0,46849.0,37937.0,37677.0,39283.0,45793.333333333336,36122.166666666664,33423.94642857143
2017-08-16 21:00:00,42549.0,21,2,8,2017,228,0,0,43670.0,45616.0,38089.0,37800.0,38245.0,45734.666666666664,36361.041666666664,33450.05952380953
2017-08-16 22:00:00,40325.0,22,2,8,2017,228,0,0,42549.0,43670.0,36644.0,36386.0,36424.0,45288.5,36546.875,33475.67857142857
2017-08-16 23:00:00,36921.0,23,2,8,2017,228,0,0,40325.0,42549.0,34052.0,33648.0,33222.0,44298.0,36700.25,33498.89880952381
2017-08-17 00:00:00,33427.0,0,3,8,2017,229,0,0,36921.0,40325.0,31175.0,30914.0,30096.0,42655.0,36819.791666666664,33520.916666666664
2017-08-17 01:00:00,30653.0,1,3,8,2017,229,0,0,33427.0,36921.0,28862.0,28755.0,27541.0,40418.0,36913.625,33540.744047619046
2017-08-17 02:00:00,28681.0,2,3,8,2017,229,0,0,30653.0,33427.0,27294.0,27275.0,25870.0,37924.166666666664,36988.25,33559.267857142855
2017-08-17 03:00:00,27436.0,3,3,8,2017,229,0,0,28681.0,30653.0,26314.0,26414.0,24813.0,35426.0,37046.041666666664,33576.0
2017-08-17 04:00:00,26713.0,4,3,8,2017,229,0,0,27436.0,28681.0,25841.0,25936.0,24231.0,32907.166666666664,37092.791666666664,33591.61309523809
2017-08-17 05:00:00,26791.0,5,3,8,2017,229,0,0,26713.0,27436.0,26154.0,26221.0,24380.0,30638.5,37129.125,33606.38690476191
2017-08-17 06:00:00,28106.0,6,3,8,2017,229,0,0,26791.0,26713.0,27607.0,27753.0,25622.0,28950.166666666668,37155.666666666664,33620.73809523809
2017-08-17 07:00:00,29984.0,7,3,8,2017,229,0,0,28106.0,26791.0,29821.0,30078.0,27358.0,28063.333333333332,37176.458333333336,33635.52380952381
2017-08-17 08:00:00,32091.0,8,3,8,2017,229,0,1,29984.0,28106.0,31891.0,32039.0,29482.0,27951.833333333332,37183.25,33651.15476190476
2017-08-17 09:00:00,34130.0,9,3,8,2017,229,0,1,32091.0,29984.0,33766.0,33685.0,31587.0,28520.166666666668,37191.583333333336,33666.68452380953
2017-08-17 10:00:00,36079.0,10,3,8,2017,229,0,1,34130.0,32091.0,35890.0,34957.0,33543.0,29635.833333333332,37206.75,33681.82142857143
2017-08-17 11:00:00,38287.0,11,3,8,2017,229,0,1,36079.0,34130.0,38218.0,36158.0,35582.0,31196.833333333332,37214.625,33696.916666666664
2017-08-17 12:00:00,40382.0,12,3,8,2017,229,0,1,38287.0,36079.0,40417.0,36996.0,37339.0,33112.833333333336,37217.5,33713.017857142855
2017-08-17 13:00:00,42438.0,13,3,8,2017,229,0,1,40382.0,38287.0,42200.0,37385.0,38740.0,35158.833333333336,37216.041666666664,33731.130952380954
2017-08-17 14:00:00,44383.0,14,3,8,2017,229,0,1,42438.0,40382.0,44022.0,37702.0,40057.0,37234.5,37225.958333333336,33753.142857142855
2017-08-17 15:00:00,45635.0,15,3,8,2017,229,0,1,44383.0,42438.0,45226.0,37833.0,41058.0,39283.166666666664,37241.0,33778.892857142855
2017-08-17 16:00:00,46594.0,16,3,8,2017,229,0,1,45635.0,44383.0,46268.0,37928.0,41685.0,41200.666666666664,37258.041666666664,33806.13690476191
2017-08-17 17:00:00,47126.0,17,3,8,2017,229,0,1,46594.0,45635.0,46779.0,38287.0,41971.0,42953.166666666664,37271.625,33835.357142857145
2017-08-17 18:00:00,47072.0,18,3,8,2017,229,0,1,47126.0,46594.0,46849.0,38625.0,41589.0,44426.333333333336,37286.083333333336,33866.041666666664
2017-08-17 19:00:00,45768.0,19,3,8,2017,229,0,0,47072.0,47126.0,45616.0,38477.0,40253.0,45541.333333333336,37295.375,33898.67857142857
2017-08-17 20:00:00,44085.0,20,3,8,2017,229,0,0,45768.0,47072.0,43670.0,37937.0,38561.0,46096.333333333336,37301.708333333336,33931.505952380954
2017-08-17 21:00:00,43498.0,21,3,8,2017,229,0,0,44085.0,45768.0,42549.0,38089.0,38025.0,46046.666666666664,37319.0,33964.38690476191
2017-08-17 22:00:00,41543.0,22,3,8,2017,229,0,0,43498.0,44085.0,40325.0,36644.0,36411.0,45690.5,37358.541666666664,33996.96428571428
2017-08-17 23:00:00,38517.0,23,3,8,2017,229,0,0,41543.0,43498.0,36921.0,34052.0,33462.0,44848.666666666664,37409.291666666664,34027.51190476191
2017-08-18 00:00:00,35433.0,0,4,8,2017,230,0,0,38517.0,41543.0,33427.0,31175.0,30440.0,43413.833333333336,37475.791666666664,34057.60119047619
2017-08-18 01:00:00,32861.0,1,4,8,2017,230,0,0,35433.0,38517.0,30653.0,28862.0,28030.0,41474.0,37559.375,34087.32142857143
2017-08-18 02:00:00,31066.0,2,4,8,2017,230,0,0,32861.0,35433.0,28681.0,27294.0,26488.0,39322.833333333336,37651.375,34116.07738095238
2017-08-18 03:00:00,29959.0,3,4,8,2017,230,0,0,31066.0,32861.0,27436.0,26314.0,25512.0,37153.0,37750.75,34143.32738095238
2017-08-18 04:00:00,29401.0,4,4,8,2017,230,0,0,29959.0,31066.0,26713.0,25841.0,25011.0,34896.5,37855.875,34169.79761904762
2017-08-18 05:00:00,29588.0,5,4,8,2017,230,0,0,29401.0,29959.0,26791.0,26154.0,25209.0,32872.833333333336,37967.875,34195.92857142857
2017-08-18 06:00:00,31106.0,6,4,8,2017,230,0,0,29588.0,29401.0,28106.0,27607.0,26510.0,31384.666666666668,38084.416666666664,34221.994047619046
2017-08-18 07:00:00,33466.0,7,4,8,2017,230,0,0,31106.0,29588.0,29984.0,29821.0,28258.0,30663.5,38209.416666666664,34249.35119047619
2017-08-18 08:00:00,35560.0,8,4,8,2017,230,0,1,33466.0,31106.0,32091.0,31891.0,30251.0,30764.333333333332,38354.5,34280.35119047619
2017-08-18 09:00:00,37407.0,9,4,8,2017,230,0,1,35560.0,33466.0,34130.0,33766.0,32223.0,31513.333333333332,38499.041666666664,34311.95238095238
2017-08-18 10:00:00,39089.0,10,4,8,2017,230,0,1,37407.0,35560.0,36079.0,35890.0,34026.0,32754.666666666668,38635.583333333336,34342.80952380953
2017-08-18 11:00:00,40837.0,11,4,8,2017,230,0,1,39089.0,37407.0,38287.0,38218.0,35787.0,34369.333333333336,38761.0,34372.94642857143
2017-08-18 12:00:00,42408.0,12,4,8,2017,230,0,1,40837.0,39089.0,40382.0,40417.0,37474.0,36244.166666666664,38867.25,34403.005952380954
2017-08-18 13:00:00,43971.0,13,4,8,2017,230,0,1,42408.0,40837.0,42438.0,42200.0,38707.0,38127.833333333336,38951.666666666664,34432.375
2017-08-18 14:00:00,45561.0,14,4,8,2017,230,0,1,43971.0,42408.0,44383.0,44022.0,39779.0,39878.666666666664,39015.541666666664,34463.708333333336
2017-08-18 15:00:00,46960.0,15,4,8,2017,230,0,1,45561.0,43971.0,45635.0,45226.0,40307.0,41545.5,39064.625,34498.125
2017-08-18 16:00:00,48168.0,16,4,8,2017,230,0,1,46960.0,45561.0,46594.0,46268.0,40516.0,43137.666666666664,39119.833333333336,34537.72619047619
2017-08-18 17:00:00,48437.0,17,4,8,2017,230,0,1,48168.0,46960.0,47126.0,46779.0,40595.0,44650.833333333336,39185.416666666664,34583.27380952381
2017-08-18 18:00:00,47434.0,18,4,8,2017,230,0,1,48437.0,48168.0,47072.0,46849.0,40239.0,45917.5,39240.041666666664,34629.95238095238
2017-08-18 19:00:00,45070.0,19,4,8,2017,230,0,0,47434.0,48437.0,45768.0,45616.0,38868.0,46755.166666666664,39255.125,34672.77976190476
2017-08-18 20:00:00,42654.0,20,4,8,2017,230,0,0,45070.0,47434.0,44085.0,43670.0,37704.0,46938.333333333336,39226.041666666664,34709.69642857143
2017-08-18 21:00:00,41361.0,21,4,8,2017,230,0,0,42654.0,45070.0,43498.0,42549.0,37214.0,46453.833333333336,39166.416666666664,34739.16071428572
2017-08-18 22:00:00,39596.0,22,4,8,2017,230,0,0,41361.0,42654.0,41543.0,40325.0,35703.0,45520.666666666664,39077.375,34763.84523809524
2017-08-18 23:00:00,36969.0,23,4,8,2017,230,0,0,39596.0,41361.0,38517.0,36921.0,33359.0,44092.0,38996.25,34787.017857142855
2017-08-19 00:00:00,34211.0,0,5,8,2017,231,1,0,36969.0,39596.0,35433.0,33427.0,30916.0,42180.666666666664,38931.75,34808.505952380954
2017-08-19 01:00:00,31800.0,1,5,8,2017,231,1,0,34211.0,36969.0,32861.0,30653.0,28711.0,39976.833333333336,38880.833333333336,34828.119047619046
2017-08-19 02:00:00,30287.0,2,5,8,2017,231,1,0,31800.0,34211.0,31066.0,28681.0,27066.0,37765.166666666664,38836.625,34846.505952380954
2017-08-19 03:00:00,28875.0,3,5,8,2017,231,1,0,30287.0,31800.0,29959.0,27436.0,25944.0,35704.0,38804.166666666664,34865.67857142857
2017-08-19 04:00:00,28205.0,4,5,8,2017,231,1,0,28875.0,30287.0,29401.0,26713.0,25253.0,33623.0,38759.0,34883.125
2017-08-19 05:00:00,27911.0,5,5,8,2017,231,1,0,28205.0,28875.0,29588.0,26791.0,25044.0,31724.5,38709.166666666664,34900.69642857143
2017-08-19 06:00:00,28128.0,6,5,8,2017,231,1,0,27911.0,28205.0,31106.0,28106.0,25382.0,30214.833333333332,38639.291666666664,34917.76190476191
2017-08-19 07:00:00,28488.0,7,5,8,2017,231,1,0,28128.0,27911.0,33466.0,29984.0,25900.0,29201.0,38515.208333333336,34934.107142857145
2017-08-19 08:00:00,29798.0,8,5,8,2017,231,1,1,28488.0,28128.0,35560.0,32091.0,27069.0,28649.0,38307.791666666664,34949.51190476191
2017-08-19 09:00:00,32591.0,9,5,8,2017,231,1,1,29798.0,28488.0,37407.0,34130.0,29091.0,28567.5,38067.708333333336,34965.755952380954
2017-08-19 10:00:00,35329.0,10,5,8,2017,231,1,1,32591.0,29798.0,39089.0,36079.0,31021.0,29186.833333333332,37867.041666666664,34986.58928571428
2017-08-19 11:00:00,37608.0,11,5,8,2017,231,1,1,35329.0,32591.0,40837.0,38287.0,32520.0,30374.166666666668,37710.375,35012.232142857145
2017-08-19 12:00:00,39451.0,12,5,8,2017,231,1,1,37608.0,35329.0,42408.0,40382.0,33588.0,31990.333333333332,37575.833333333336,35042.517857142855
2017-08-19 13:00:00,40806.0,13,5,8,2017,231,1,1,39451.0,37608.0,43971.0,42438.0,34468.0,33877.5,37452.625,35077.416666666664
2017-08-19 14:00:00,41750.0,14,5,8,2017,231,1,1,40806.0,39451.0,45561.0,44383.0,35307.0,35930.5,37320.75,35115.142857142855
2017-08-19 15:00:00,42604.0,15,5,8,2017,231,1,1,41750.0,40806.0,46960.0,45635.0,36309.0,37922.5,37161.958333333336,35153.494047619046
2017-08-19 16:00:00,43448.0,16,5,8,2017,231,1,1,42604.0,41750.0,48168.0,46594.0,37139.0,39591.333333333336,36980.458333333336,35190.96428571428
2017-08-19 17:00:00,44189.0,17,5,8,2017,231,1,1,43448.0,42604.0,48437.0,47126.0,37641.0,40944.5,36783.791666666664,35228.517857142855
2017-08-19 18:00:00,44316.0,18,5,8,2017,231,1,1,44189.0,43448.0,47434.0,47072.0,37803.0,42041.333333333336,36606.791666666664,35267.494047619046
2017-08-19 19:00:00,43264.0,19,5,8,2017,231,1,0,44316.0,44189.0,45070.0,45768.0,37204.0,42852.166666666664,36476.875,35306.26190476191
2017-08-19 20:00:00,41371.0,20,5,8,2017,231,1,0,43264.0,44316.0,42654.0,44085.0,36426.0,43261.833333333336,36401.625,35342.333333333336
2017-08-19 21:00:00,40246.0,21,5,8,2017,231,1,0,41371.0,43264.0,41361.0,43498.0,36014.0,43198.666666666664,36348.166666666664,35371.767857142855
2017-08-19 22:00:00,38202.0,22,5,8,2017,231,1,0,40246.0,41371.0,39596.0,41543.0,34924.0,42805.666666666664,36301.708333333336,35396.958333333336
2017-08-19 23:00:00,35209.0,23,5,8,2017,231,1,0,38202.0,40246.0,36969.0,38517.0,33004.0,41931.333333333336,36243.625,35416.47023809524
2017-08-20 00:00:00,32324.0,0,6,8,2017,232,1,0,35209.0,38202.0,34211.0,35433.0,30819.0,40434.666666666664,36170.291666666664,35429.59523809524
2017-08-20 01:00:00,29696.0,1,6,8,2017,232,1,0,32324.0,35209.0,31800.0,32861.0,28756.0,38436.0,36091.666666666664,35438.55357142857
2017-08-20 02:00:00,27618.0,2,6,8,2017,232,1,0,29696.0,32324.0,30287.0,31066.0,27254.0,36174.666666666664,36004.0,35444.14880952381
2017-08-20 03:00:00,26094.0,3,6,8,2017,232,1,0,27618.0,29696.0,28875.0,29959.0,26042.0,33882.5,35892.791666666664,35446.31547619047
2017-08-20 04:00:00,25085.0,4,6,8,2017,232,1,0,26094.0,27618.0,28205.0,29401.0,25240.0,31523.833333333332,35776.916666666664,35446.625
2017-08-20 05:00:00,24499.0,5,6,8,2017,232,1,0,25085.0,26094.0,27911.0,29588.0,24693.0,29337.666666666668,35646.916666666664,35445.70238095238
2017-08-20 06:00:00,24416.0,6,6,8,2017,232,1,0,24499.0,25085.0,28128.0,31106.0,24597.0,27552.666666666668,35504.75,35444.54761904762
2017-08-20 07:00:00,24334.0,7,6,8,2017,232,1,0,24416.0,24499.0,28488.0,33466.0,24445.0,26234.666666666668,35350.083333333336,35443.47023809524
2017-08-20 08:00:00,25284.0,8,6,8,2017,232,1,1,24334.0,24416.0,29798.0,35560.0,25439.0,25341.0,35177.0,35442.80952380953
2017-08-20 09:00:00,27451.0,9,6,8,2017,232,1,1,25284.0,24334.0,32591.0,37407.0,27481.0,24952.0,34988.916666666664,35441.88690476191
2017-08-20 10:00:00,29665.0,10,6,8,2017,232,1,1,27451.0,25284.0,35329.0,39089.0,29522.0,25178.166666666668,34774.75,35441.708333333336
2017-08-20 11:00:00,31517.0,11,6,8,2017,232,1,1,29665.0,27451.0,37608.0,40837.0,31406.0,25941.5,34538.75,35442.55952380953
2017-08-20 12:00:00,33246.0,12,6,8,2017,232,1,1,31517.0,29665.0,39451.0,42408.0,32989.0,27111.166666666668,34284.958333333336,35443.22023809524
2017-08-20 13:00:00,34774.0,13,6,8,2017,232,1,1,33246.0,31517.0,40806.0,43971.0,34399.0,28582.833333333332,34026.416666666664,35444.75
2017-08-20 14:00:00,36244.0,14,6,8,2017,232,1,1,34774.0,33246.0,41750.0,45561.0,35695.0,30322.833333333332,33775.083333333336,35446.982142857145
2017-08-20 15:00:00,37570.0,15,6,8,2017,232,1,1,36244.0,34774.0,42604.0,46960.0,36769.0,32149.5,33545.666666666664,35450.25
2017-08-20 16:00:00,39010.0,16,6,8,2017,232,1,1,37570.0,36244.0,43448.0,48168.0,37802.0,33836.0,33335.916666666664,35455.017857142855
2017-08-20 17:00:00,40310.0,17,6,8,2017,232,1,1,39010.0,37570.0,44189.0,48437.0,38842.0,35393.5,33151.0,35462.208333333336
2017-08-20 18:00:00,41063.0,18,6,8,2017,232,1,1,40310.0,39010.0,44316.0,47434.0,39438.0,36859.0,32989.375,35470.94642857143
2017-08-20 19:00:00,40503.0,19,6,8,2017,232,1,0,41063.0,40310.0,43264.0,45070.0,38970.0,38161.833333333336,32853.833333333336,35480.619047619046
2017-08-20 20:00:00,38860.0,20,6,8,2017,232,1,0,40503.0,41063.0,41371.0,42654.0,37482.0,39116.666666666664,32738.791666666668,35489.744047619046
2017-08-20 21:00:00,38187.0,21,6,8,2017,232,1,0,38860.0,40503.0,40246.0,41361.0,36866.0,39552.666666666664,32634.166666666668,35497.94642857143
2017-08-20 22:00:00,36248.0,22,6,8,2017,232,1,0,38187.0,38860.0,38202.0,39596.0,35168.0,39655.5,32548.375,35505.80952380953
2017-08-20 23:00:00,33475.0,23,6,8,2017,232,1,0,36248.0,38187.0,35209.0,36969.0,32547.0,39195.166666666664,32466.958333333332,35512.23809523809
2017-08-21 00:00:00,30724.0,0,0,8,2017,233,0,0,33475.0,36248.0,32324.0,34211.0,29713.0,38056.0,32394.708333333332,35517.76190476191
2017-08-21 01:00:00,28361.0,1,0,8,2017,233,0,0,30724.0,33475.0,29696.0,31800.0,27316.0,36332.833333333336,32328.041666666668,35523.77976190476
2017-08-21 02:00:00,26780.0,2,0,8,2017,233,0,0,28361.0,30724.0,27618.0,30287.0,25701.0,34309.166666666664,32272.416666666668,35530.0
2017-08-21 03:00:00,25864.0,3,0,8,2017,233,0,0,26780.0,28361.0,26094.0,28875.0,24752.0,32295.833333333332,32237.5,35536.42261904762
2017-08-21 04:00:00,25394.0,4,0,8,2017,233,0,0,25864.0,26780.0,25085.0,28205.0,24333.0,30242.0,32227.916666666668,35543.041666666664
2017-08-21 05:00:00,25660.0,5,0,8,2017,233,0,0,25394.0,25864.0,24499.0,27911.0,24637.0,28433.0,32240.791666666668,35549.357142857145
2017-08-21 06:00:00,27255.0,6,0,8,2017,233,0,0,25660.0,25394.0,24416.0,28128.0,26069.0,27130.5,32289.166666666668,35555.44642857143
2017-08-21 07:00:00,29286.0,7,0,8,2017,233,0,0,27255.0,25660.0,24334.0,28488.0,27949.0,26552.333333333332,32407.458333333332,35562.505952380954
2017-08-21 08:00:00,31447.0,8,0,8,2017,233,0,1,29286.0,27255.0,25284.0,29798.0,30008.0,26706.5,32613.791666666668,35570.46428571428
2017-08-21 09:00:00,33812.0,9,0,8,2017,233,0,1,31447.0,29286.0,27451.0,32591.0,31958.0,27484.333333333332,32870.583333333336,35579.02976190476
2017-08-21 10:00:00,36277.0,10,0,8,2017,233,0,1,33812.0,31447.0,29665.0,35329.0,33721.0,28809.0,33135.625,35590.06547619047
2017-08-21 11:00:00,38760.0,11,0,8,2017,233,0,1,36277.0,33812.0,31517.0,37608.0,35330.0,30622.833333333332,33411.125,35605.27976190476
2017-08-21 12:00:00,41203.0,12,0,8,2017,233,0,1,38760.0,36277.0,33246.0,39451.0,36587.0,32806.166666666664,33712.916666666664,35625.69642857143
2017-08-21 13:00:00,43630.0,13,0,8,2017,233,0,1,41203.0,38760.0,34774.0,40806.0,37572.0,35130.833333333336,34044.458333333336,35653.17261904762
2017-08-21 14:00:00,45863.0,14,0,8,2017,233,0,1,43630.0,41203.0,36244.0,41750.0,38498.0,37521.5,34413.458333333336,35689.232142857145
2017-08-21 15:00:00,46146.0,15,0,8,2017,233,0,1,45863.0,43630.0,37570.0,42604.0,38937.0,39924.166666666664,34814.25,35733.07142857143
